0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.1595300986330196e-11,1.1143828583616306e-10,2.2665523879645796e-10,2.3184237509672896e-09,9.313850921184102e-09,8.461370716558733e-09,2.7180102592205645e-08,6.569466677857295e-08,6.347938060808674e-08,1.3405745657000487e-07,5.9519247576555004e-09,1.5565333204356826e-07,1.6014506628320004e-08,1.0551756871708101e-07,3.9043551630267476e-08,5.416506727625518e-08,4.741603627137946e-08,7.021527007660416e-08,6.728237635282314e-08,1.805209211285149e-09,1.904250024804333e-09,2.64153606459107e-09,5.833353898243118e-10,2.1322608952508857e-10,1.364161008552272e-10,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.163083180921064e-10,8.268823562896615e-09,7.382068803515311e-09,6.669643373094555e-09,8.97067349214166e-08,1.7866590430578966e-07,6.331547450404231e-08,3.599457678800058e-07,4.6999261343037394e-07,5.493541604250534e-07,7.945948376305601e-07,4.1063781761099986e-07,1.2366589788936177e-06,4.236369017801313e-07,5.691594359439763e-07,5.295585845875195e-07,7.934103223155673e-07,1.4394249400811187e-07,2.094939448619906e-07,2.44783119766615e-08,4.3172467052537805e-08,2.141329364354401e-08,1.4197126584004423e-09,5.623852286181322e-10,3.016422070927475e-10,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.298119537556435e-10,5.318447246131317e-10,2.4254208947298375e-08,2.3600804736808718e-07,4.828523814693967e-07,3.4824609000254535e-07,8.592253279891511e-07,3.416778465320803e-06,1.9039982614033503e-07,5.19905406983477e-07,2.9495463010425846e-06,1.1526450319765794e-06,3.1892530700342903e-06,7.704666617273776e-07,3.0561578480414e-06,3.079232361686116e-07,6.475326236039563e-07,1.0326830987099845e-06,3.6348134296586566e-07,4.4560806528623557e-07,1.0345301134931314e-06,6.474240582337734e-07,1.1344393503304341e-07,5.047103716673237e-09,3.1802352417521104e-11,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.4034775878563254e-09,5.7398740468906316e-08,3.03668715552628e-08,1.3080628429776735e-07,8.073331637890722e-07,1.3237850179275416e-06,1.0367167219385175e-06,3.4911887829471983e-06,1.9228054879716448e-06,4.128406869608387e-06,5.63945868928287e-06,5.6892587948256235e-06,7.143698218694134e-06,5.929771625014795e-06,3.8481276412170135e-06,3.5178393990974167e-06,3.279990509843584e-06,1.1212808086975064e-06,9.805826219742873e-07,2.301154960617937e-07,6.898639717261547e-07,3.9619116566981724e-07,3.732717428204949e-08,4.6023542192028777e-10,1.1279430554492724e-09,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.650750203707058e-09,2.1853203366655813e-08,7.0462632303654655e-09,4.004179879071003e-07,1.1806068356738425e-06,1.0221839603030559e-06,9.661061411114167e-07,3.646675138583141e-06,2.9152169054506193e-06,9.671940855090239e-06,1.0859959752692216e-06,5.3678945062721535e-06,1.6495041208017925e-06,3.4088837779993e-06,2.642118353795339e-06,5.735347942039696e-06,4.827241596811379e-06,4.938939065182192e-06,3.875711078004148e-06,4.1198809908181725e-07,8.527272051157245e-07,7.084309639077457e-07,1.3621925270984868e-07,1.2733003686669776e-08,1.0605611707972454e-08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.36346613942227e-09,6.166608334324344e-08,3.737225216166912e-07,2.14384878477251e-06,3.867584716920172e-06,2.4010556321604164e-06,6.566720392308295e-06,1.261772779619386e-05,1.4562000717004913e-05,4.0750681478070814e-05,2.91841704077813e-05,2.0278371380937004e-05,6.17230257595478e-05,2.2490884962381103e-05,3.6611909529853477e-05,3.909870887548132e-05,2.132875062599946e-05,1.4420332081586472e-05,1.3354482230760518e-05,3.96810901088332e-06,2.8668899314666597e-06,1.6134779902659979e-06,2.7577987095401443e-07,1.2558147291548813e-08,1.2634147215669686e-08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.834601944079778e-09,5.457782551117123e-08,1.2853078098304709e-07,1.607521038023375e-06,5.068337425313352e-06,9.073641063439443e-06,1.610618627177856e-05,3.38571399790524e-05,3.6259253656463306e-05,7.662300268608173e-05,0.00010847238442363244,0.00010761542543158275,3.5016308636232495e-05,0.00010962076843625304,9.332585490439419e-05,7.223993926529755e-05,2.9224215315642493e-05,3.2397467286319856e-05,2.2252548180436038e-05,1.2996617344803613e-05,4.305274714311936e-06,2.2760851854265045e-07,8.948524637482237e-09,1.8810173748462585e-08,5.641394494942099e-09,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.67183042910944e-09,7.010948920939227e-08,6.828404526754163e-08,2.8771196360668724e-07,2.7592905781938718e-06,2.691703663470887e-05,7.486774220537027e-05,7.485580518701238e-05,4.036075586753504e-05,5.551168539141504e-05,0.000143574091253967,0.00016425950929685113,0.00013262539163187435,0.000178355386078093,0.00013577059927596884,5.057638067815201e-05,4.948823994343481e-05,6.106204702578908e-05,5.9613250028252e-05,3.0803855109798335e-05,7.485962398258648e-06,4.6736518851540165e-07,7.91992137618687e-08,5.9374325344224813e-08,2.3289404980488598e-09,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.1548582808833332e-08,6.220472014174722e-07,2.972582465410646e-06,4.069678519157171e-06,8.303409575954473e-06,4.225753919417375e-05,8.252337005072866e-05,6.326220920307895e-05,8.005489333829393e-05,0.00019820625885888854,0.00041948860576757735,0.0005235844352940857,0.00024660985139490066,0.000610025461180167,0.00045175996516426566,0.0003194014750214745,0.00016619888074387098,0.00010300621581037478,6.93581742983348e-05,4.9642422788297824e-05,1.814783881829313e-05,3.739033077519168e-06,1.1842835765868288e-06,1.2755950557854724e-07,9.25759297003604e-09,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.347523938615933e-09,3.792911063486406e-08,4.705254875002698e-07,1.1464811066697958e-06,1.0736860331687077e-05,4.227826299037897e-05,2.9659077891834633e-05,0.00010166524777394028,0.0003629813932090347,0.0004826383362462456,0.0005781072387024813,0.0006888765971664934,0.00021524848510278574,0.0006068387056959639,0.0005510090067743491,0.000538147064377351,0.0004101652207068662,0.00020867616837363416,3.8780719720157344e-05,2.741142463304334e-05,1.996493216491927e-05,1.7161611038837876e-06,4.903678197501631e-07,1.7006013955151771e-07,1.9419364706200244e-08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.709467356441438e-08,9.837252552427385e-07,3.3847151656279286e-06,9.229027381296756e-06,2.0831985744267558e-05,4.018582756480393e-05,5.360537436989512e-05,0.00017775221204363958,0.0004823213000538588,0.0009082844766034911,0.0014263877251362933,0.0016867676494201904,0.00044362262129061104,0.0015607551073052977,0.0018479438023363242,0.0010351507938684658,0.0005247662409102316,0.0002588038987368264,9.395361257558191e-05,4.244298299017801e-05,3.3616808698692936e-05,9.834909761389855e-06,1.8109294202854201e-06,5.4910701312655725e-08,1.2147831343021948e-08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.9146265779358056e-08,1.062769632804369e-06,4.120259306813428e-06,4.115957182358995e-06,2.209614414450906e-05,6.002316031032432e-05,0.00015779537416915623,0.0004597504419015722,0.0006126929514236584,0.00122373353579491,0.0008255959125526957,0.011586281271786604,0.004340069410235353,0.009673175062717946,0.0010363001650918653,0.0019101525259989187,0.0008030728033536072,0.00040953342175460147,0.00016855079898960468,4.137624898124223e-05,3.578913154302143e-05,1.1628377017848784e-05,3.7141143547048787e-06,3.200669747395957e-07,2.102119039674428e-09,0.0,0.0,0.0
